"ZJ,1100000001,V1,121615,A,1828.5957,N,7357.8645,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121625,A,1828.5972,N,7357.8683,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121632,A,1828.5961,N,7357.8669,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121642,A,1828.5927,N,7357.8645,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121649,A,1828.5910,N,7357.8624,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121655,A,1828.5893,N,7357.8621,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121704,A,1828.5893,N,7357.8621,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121713,A,1828.5900,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121719,A,1828.5900,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121725,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121733,A,1828.5931,N,7357.8641,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121742,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121749,A,1828.5928,N,7357.8619,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121757,A,1828.5900,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121805,A,1828.5900,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121813,A,1828.5900,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121821,A,1828.5900,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121830,A,1828.5900,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121838,A,1828.5947,N,7357.8648,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121846,A,1828.5940,N,7357.8644,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121853,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121859,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121906,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121912,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121918,A,1828.5904,N,7357.8721,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121926,A,1828.5892,N,7357.8697,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121935,A,1828.5900,N,7357.8656,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121944,A,1828.5896,N,7357.8656,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,121954,A,1828.5900,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122004,A,1828.5901,N,7357.8685,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122011,A,1828.5904,N,7357.8683,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122020,A,1828.5912,N,7357.8671,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122029,A,1828.5884,N,7357.8643,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122036,A,1828.5884,N,7357.8643,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122042,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122050,A,1828.5881,N,7357.8686,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122058,A,1828.5925,N,7357.8686,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122107,A,1828.5949,N,7357.8679,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122117,A,1828.5949,N,7357.8676,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122123,A,1828.5950,N,7357.8685,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122129,A,1828.5934,N,7357.8604,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122135,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122142,A,1828.5960,N,7357.8580,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122149,A,1828.5960,N,7357.8580,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122155,A,1828.5960,N,7357.8580,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122205,A,1828.5970,N,7357.8647,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122213,A,1828.5948,N,7357.8670,E,0.76,0,070917,00000000"
"ZJ,1100000001,V1,122220,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122228,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122236,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122246,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122256,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122304,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122315,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122320,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122330,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122338,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122345,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122353,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122402,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
